subject	mean_FD	max_FD
sub-CC620785	0.045357777348740996	0.12628099170762003
sub-CC620793	0.04155924861390672	0.09331953024940116
sub-CC620821	0.16118600006310346	0.28080865171189084
sub-CC620885	0.09633346787186926	0.20140387946114643
sub-CC620919	0.0435300856224765	0.11037517489209246
sub-CC620935	0.02553401552500432	0.0672488901348446
sub-CC621011	0.06504412052693992	0.14995520532162263
sub-CC621080	0.05862526940870332	0.16049341084222118
sub-CC621118	0.03142190697454716	0.0833294974465225
sub-CC621128	0.05175097887784345	0.11736015188308169
sub-CC621184	0.12922027652063064	0.2350347934461832
sub-CC621199	0.07178424014773334	0.14005398072489764
sub-CC621248	0.08868575831053088	0.21412868641258695
sub-CC621284	0.1282591381291772	0.30235000561766157
sub-CC621642	0.04397081490348428	0.1914095431614307
sub-CC710088	0.06989289607029096	0.13577833267443667
sub-CC710099	0.05103703671834117	0.18172407371967975
sub-CC710131	0.07563223012060637	0.14382694719658762
sub-CC710154	0.03955824987352637	0.1261203221791397
sub-CC710176	0.03970606927129488	0.09862154525929362
sub-CC710313	0.035146628561013464	0.08860055295369211
sub-CC710342	0.033279230175131014	0.17857407822856036
sub-CC710350	0.06895949998079652	0.1785445031254897
sub-CC710382	0.054204132057467214	0.10216307431157746
sub-CC710416	0.08676636476914888	0.1886749564187309
sub-CC710429	0.06454956607617707	0.14607740823741205
sub-CC710446	0.0604539979237576	0.1654938162815762
sub-CC710462	0.07069213599926723	0.16926301678881303
sub-CC710486	0.054178918778363845	0.14824426416536327
sub-CC710494	0.060445763543385524	0.19115258936517182
sub-CC710518	0.06634373587189805	0.1337906294676873
sub-CC710548	0.09837885355547432	0.21803593874576183
sub-CC710551	0.05598936684165518	0.1420900826162755
sub-CC710566	0.11070402438308163	0.19454810206920783
sub-CC710591	0.05657277492385207	0.1297373091052069
sub-CC710664	0.04038750233114427	0.10418871002349535
sub-CC710679	0.0703726974156365	0.19696309021072958
sub-CC710858	0.03276678798253213	0.09577626612360705
sub-CC710982	0.030305685323063377	0.06952697420203183
sub-CC711027	0.10031793667042116	0.2074836321808542
sub-CC711035	0.053191716185101566	0.13169134754842476
sub-CC711128	0.06335453103229138	0.14781540715268116
sub-CC711158	0.06607274238083023	0.12791513053474166
sub-CC711244	0.09729444106267206	0.18304976105712048
sub-CC711245	0.05691832664249957	0.1544593571139023
sub-CC712027	0.059143668733752604	0.1259722132992828
sub-CC720023	0.12206564704678029	0.33943233729207356
sub-CC720071	0.023837285231695343	0.06553342567301057
sub-CC720103	0.08151510939795671	0.14829740709536393
sub-CC720119	0.05109430582598381	0.13461815918147893
sub-CC720180	0.05607689200499417	0.09960419095745922
sub-CC720188	0.05791543556800748	0.14019024227359764
sub-CC720238	0.08305845828015276	0.21013538730296927
sub-CC720290	0.04079755707618698	0.08229261761695274
sub-CC720304	0.04820352215208309	0.14231369336413133
sub-CC720329	0.0691490503401038	0.21822428220037957
sub-CC720358	0.07873766246749854	0.15789766061301383
sub-CC720400	0.04858289435230226	0.1508215389392709
sub-CC720407	0.04248114740527128	0.14029481454644038
sub-CC720497	0.05401624492965398	0.1504873291485034
sub-CC720511	0.12385174800813975	0.2108910724681346
sub-CC720516	0.06502865103803938	0.15537721861439951
sub-CC720622	0.09707592773082012	0.2994132325403305
sub-CC720646	0.07077526317367022	0.21351442704651133
sub-CC720670	0.04317684471390062	0.13552170095287322
sub-CC720685	0.059902560927186106	0.10658115479709535
sub-CC720941	0.06205992666221064	0.14385319957173043
sub-CC720986	0.07295302737191323	0.15728772020898518
sub-CC721052	0.08310002172327868	0.1882427343659678
sub-CC721107	0.03392294387806907	0.07047522588548404
sub-CC721114	0.06430630878506838	0.1400956052250391
sub-CC721224	0.06809422931584935	0.1488899858253096
sub-CC721291	0.04212813593638357	0.11844983369920788
sub-CC721292	0.056699082574594814	0.12084151902678152
sub-CC721374	0.06762129965079287	0.15315820746039044
sub-CC721377	0.08261473417550924	0.18142750755527673
sub-CC721392	0.03506289516905315	0.10764783562095002
sub-CC721418	0.0991812953298998	0.23830319824366603
sub-CC721434	0.10319236552351504	0.16495858027738358
sub-CC721504	0.04588101795642203	0.17731663794322855
sub-CC721519	0.06126624669118287	0.16305579472389198
sub-CC721532	0.034010932720545534	0.10134912178539092
sub-CC721585	0.08339594032898218	0.27013606200179935
sub-CC721618	0.06344603212037624	0.1717730207474387
sub-CC721648	0.08311176087978996	0.15893755942514062
sub-CC721704	0.053832363227627966	0.1496724677930113
sub-CC721707	0.1238246716055216	0.21318889497662022
sub-CC721729	0.055528230221450856	0.10766931984973667
sub-CC721888	0.0787199968498056	0.16761006662778344
sub-CC721891	0.04253160027190733	0.10813143243682662
sub-CC721894	0.09155661924975246	0.22995998457386016
sub-CC722216	0.06692095261217212	0.23047700519851455
sub-CC722421	0.07488831256138391	0.16457890799867378
sub-CC722536	0.06331112967736661	0.17710586802774914
sub-CC722542	0.04022073252868071	0.10431525219995397
sub-CC722651	0.06793415189961245	0.1513444416346038
sub-CC722891	0.06871192443251063	0.13958913710593673
sub-CC723197	0.036806615545942487	0.09489651335497
sub-CC723395	0.05295180653351313	0.12481786527632974
